Username,Caption,Hashtags,Timestamp,Likes,Followers,CommentCount,profileUrl,postUrl,Engagement Score,Comment desc,Translated_Comments,Sentiment_Scores,Sentiment_Score
nagasstreetstyle,minecraft armor looks better real thing join minecraft server java curiouslandiaapexmcco bedrock port version earth map economy follow curiouslandiamc curiousvillager minecraft content really enjoy content donate via link minecraft minecrafters minecraftpc minecraftpe minecraftmemes minecraftmemes gaming gamingmemes gaminghumor gamingcommunity funnymemes cursedmemes fashiondaily funnycomparison comparison,#FashionDaily,Today at 20:47,4920,24100,13,https://www.instagram.com/curious.villager,https://www.instagram.com/p/C9FozW0I4EB/,20.46887966804979,"[
    ""Bro got the minecraft drip"",
    ""music:aria math""
]
","['Bro got the minecraft drip', 'music:aria math']","[0.0, 0.0]",0.0
saibeats_04,amma amma mmasongs mylove momlove momlifebelike momboss momlover instagram instagram instafashion instalike instagram instavoido instavoido instavoido,#InstaFashion,Today at 07:01,672,8822,2,https://www.instagram.com/saibeats_04,https://www.instagram.com/p/C9LvyijCCjQ/,7.639990931761505,"[""😍😍😍😍""]",['😍😍😍😍'],[0.0],0.0
drippyballers_,baecation season,#FashionInspo,Jul 05,10901,210000,11,https://www.instagram.com/drippyballers_,https://www.instagram.com/p/C9A5Z6XAlre/,5.196190476190476,"[
    ""Chill bro we others are broke and single"",
    ""🏷️"",
    ""Maitlandniles omg 🔥🔥🔥"",
    ""bogle’s on something different. how are we having these low quality ballers bagging better than world class players?"",
    ""Taking applications as we speak 😂🤷🏾‍♂️"",
    ""After cheating in all away games of the season"",
    ""Fake love""
]
","['Chill bro we others are broke and single', '🏷️', 'Maitland Niles omg 🔥🔥🔥', 'bogle’s on something different. how are we having these low quality ballers bagging better than world class players?', 'Taking applications as we speak 😂🤷🏾\u200d♂️', 'After cheating in all away games of the season', 'Fake love']","[-0.4215, 0.0, 0.0, 0.2023, 0.0, -0.5574, 0.2732]",-0.07191428571428571
federicapanicucci,walk way milan,#UrbanFashion,Mar 20,11267,1000000,487,https://www.instagram.com/federicapanicucci,https://www.instagram.com/p/C4vDtIHo3uu/,1.1754,"[
    ""Non mi piacciono gli stivali 😢"",
    ""Sei stata copiata in anticipo! Non ricordo quando esattamente, ma ricordo chi: THE BEATLES... 😮"",
    ""Meravigliosa creatura awwww❤️❤️❤️😍😍❤️❤️❤️"",
    ""Superlativa!!! 👏🤩❤️"",
    ""Stivali orrendi .. il resto non si discute.."",
    ""Ma cosa ha ai piedi 😂"",
    ""Ma che stivali terribili!!!""
]
","[""I don't like boots 😢"", ""You have been copied in advance!I don't remember when exactly, but I remember who: The Beatles ... 😮"", 'Wonderful creature AwwwwwwwwwwwW❤️❤️😍😍❤️❤️❤️', 'Superlative !!!👏🤩❤️', 'Horrendous boots .. the rest is not discussed ..', 'But what does he have on his feet 😂', 'But what terrible boots !!!']","[-0.2755, 0.0, 0.5719, 0.0, -0.5859, 0.0, -0.7207]",-0.1443142857142857
how.vintage,baby eminen parents explorepage vintage pen modern furniture reels vintage vintagestyle vintagefashion clothes furnituredesign wholesome beauty wholesome wholesomememes fashion fashionshow viral cars commercial hair hairtutorial couples nostalgia eminem viral celebrity,#VintageFashion,Today at 08:44,7064,784000,182,https://www.instagram.com/how.vintage,https://www.instagram.com/p/C9L71UDNY6s/,0.924234693877551,,,[],
how.vintage,celebrity doppelgngers past explorepage vintage pen modern furniture reels vintage vintagestyle vintagefashion clothes furnituredesign wholesome beauty wholesome wholesomememes fashion fashionshow viral cars commercial hair hairtutorial couples nostalgia eminem viral celebrity,#VintageFashion,Today at 11:44,5521,784000,78,https://www.instagram.com/how.vintage,https://www.instagram.com/p/C9MQY9YOR18/,0.7141581632653061,,,[],
thewombeauty,summer choose sandals must summer whether high medium low heels least pairs shoe rack today someone itwhich favorites would like thewombeauty thewomfashion accessories infographic womfashion fashion styleinspo fashionadict shoeslovers shoes sandali,#FashionAddict,Jul 05,6369,1100000,590,https://www.instagram.com/thewombeauty,https://www.instagram.com/p/C9Cd4axNfd6/,0.6326363636363637,,,[],
anoukyve,easiest style trick grab similar color piece fabric wrap around loose fitted shirt shirt posse trousers trousers zenggiamsterdam bag neous sandals styletips,#CasualStyle,Yesterday at 13:47,6150,1000000,91,https://www.instagram.com/anoukyve,https://www.instagram.com/p/C9J5FbzMAsb/,0.6241,,,[],
11dressup,zara dresses dresses currently sale swipe item numbers links found story highlights zara dresses dressup dressoftheday elegant summerdress summeroutfit summeroutfiteas oustfitinspo ootdinspiration fahieshientspiss zara zarawoman,#FashionGoals,Jul 02,4638,6056,3,https://www.instagram.com/11dressup,https://www.instagram.com/p/C86zB-utEVM/,76.63474240422721,,,[],
grayrainberries,fruit summer aesthetis one favorite aesthetic pinterestoutfit pinterestaesthetic moodboard aestheticmoodboard summer summeraesthetic inspo picinspo aestheticpics fruit fruitaesthetic outfitinspo lanadelrey cherryred cherryaesthetic cherrycola lemon italiansummer mediterranean beachaesthetic figtree,#pinterestoutfit,Today at 20:19,4370,13500,26,https://www.instagram.com/grayrainberries,https://www.instagram.com/p/C8Kb9FbCLFg/,32.56296296296296,,,[],
jess_phocahontas01,photographer photooftheday photography photo casual casualstyle casualoutfit home ootd ootdfashion ootdstyle ootdinspiration pinterest pinterestinspired pinterestaesthetic pinterestgirl pinterestphoto pinterestfashion pintereststyle pinterestoutfit modelo modelofotografica aesthetics aestheticphotos aestheticposts aestheticphotography aestheticstyle mujeresbellas todassomoshermosas goodvibes,#pinterestoutfit,Today at 20:19,4259,20000,48,https://www.instagram.com/jess_phocahontas01,https://www.instagram.com/p/C8nIOg0peNM/,21.535,,,[],
rachaelpotash,comment recommendations ill get shopping would love suggestions quality tops reasonable prices amazon joining journey genzfashion cuteoutfits ootdgals overstyle momstylelife,#genzfashion,2024-07-09T10:16:22.028Z,4438,56300,1105,https://www.instagram.com/rachaelpotash,https://www.instagram.com/p/C6bRQJzAuzT/,9.845470692717585,,,[],
madxy_s,intha kaname unnai manapene follow madxys vibewithmaddy trending trendingaudiotrendingvideoviral trandingreels reels viral reels reach skyaesthetic explorepage fyp support instagramreels instareels instagood instafashion instadaily instalike instamood instagram tamillovestatus tamilcinema lovestory loveyourself varanamayiram love trendingreels instagood surya,#InstaFashion,Today at 18:00,617,9830,4,https://www.instagram.com/madxy_s,https://www.instagram.com/p/C9M7DePymAc/,6.317395727365208,,,[],
viifashionstyle,like tights girls fashion style fashionista ootd fashionblogger streetstyle instafashion outfitoftheday fashionable fashionstyle fashioninspiration fashionlover fashionpost stylish trendy lookoftheday fashionblog fashiongram fashionistas fashiondiaries fashionaddict styleinspiration instastyle fashionistas fashiondaily,#FashionDiaries,Jul 06,532,8872,0,https://www.instagram.com/viifashionstyle,https://www.instagram.com/p/C9FT1hMxK75/,5.99639314697926,,,[],
_thebrandonharrison,buffed chest feel like hulk hogan walk building like everybody owe big sean lucky kicksoftheday fitsonpoint streetwear hype fashion mensfashion menwithstyle menwithfashion sneakerheadcheck ootdideas ootdmens streetwearinspo sneakerhead outfitinspo hypefeet streetstyle streetfashion nike nikeairforce nikeairforceone niketravisscott hulkhogan fittalkfridays snkrskickcheck snkrsliveheatingup fashiongram kickfeed hypefits igsneakercommunity hypeaf,#StreetWear,Yesterday at 20:39,289,6293,72,https://www.instagram.com/_thebrandonharrison,https://www.instagram.com/p/C9Kozb8OScM/,5.73653265533132,,,[],
reiji_kawashima,fashion outfit ootd fashion ic,#ootd,2024-07-09T11:00:00.000Z,436,7984,20,https://www.instagram.com/reiji_kawashima,https://www.instagram.com/p/C9MxI07PFSX/,5.7114228456913825,,,[],
kozu_777,pink coordinates aj hot already stuffy levelfashion corde someday street corde supreme women niki women jordan bakeha women bakeha corde supreme nike hampion aj sneakers kickstagram casualstyle streetstyle want connect fashion want connect people like sneakers,#StreetStyle,Today at 20:43,502,9023,7,https://www.instagram.com/kozu_777,https://www.instagram.com/p/C9KFu8yvY-p/,5.641139310650559,,,[],
crystalchavonn,im backkkkk another red dot boutique outfit inspo know add hack missed yall target sale going dont walk runnnnn dont forget save inspo also send someone know would like outfit shop comment links ill send direct link dm make sure following accept request send dmi cant see comments please send dm links also found bio ltk storefront links story next hrs also ig channel bio well happy shopping follow shop crystalchavonn shopltk app targettryon targethaul stylereels blackgirlsattarget tryonhaul targetfinds targetstyle target targetclearancefinds explorepage fashioninfluencer outfitinspiration targethaul paidlink targetstyle hacks fashion fashionhacks slipskirt oversizedshirt graphicshirts graphictshirts summervibes summer summerfashion,#outfitinspiration,Today at 04:30,725,17400,229,https://www.instagram.com/crystalchavonn,https://www.instagram.com/p/C9LeeFSB03t/,5.482758620689655,,,[],
leehyozy,go round round hoced dont one step hotel mondrian,#outfitinspiration,Yesterday at 20:22,1083,21000,63,https://www.instagram.com/leehyozy,https://www.instagram.com/p/C9Km5ZcSBRj/,5.457142857142857,,,[],
ana_aalves,chapter wish happy birthday wifey birthdaygirl happybirthdaywifey loveyouforever lovestory coupledaily couplesofinstagram fashiondaily instastyle couplegoals ootd fashionstyle fashionblogger couplephotography lifestyleblogger luxurylife loveyou candid canonphotography potraitphotography malshej malshejghat,#FashionDaily,Today at 20:47,538,10400,14,https://www.instagram.com/bourbonandcoke,https://www.instagram.com/p/C9LDBmuS1s3/,5.3076923076923075,,,[],
eunoiavrse,look cashapp glitch story fashion fashionblogger fashionista fashionable fashionstyle fashionblog fashiongram fashionaddict fashionweek fashiondiaries fashionpost fashionphotography fashiondesigner fashionlover fashionshow fashionmodel fashiondesign fashionkids fashiondaily fashionstylist fashiongirl fashionjewelry fashioninspo fashionillustration fashions fashioninsta fashionart fashionmen fashionphotographer fashionbloggers,#FashionGram,Yesterday at 21:46,4299,81700,2,https://www.instagram.com/eunoiavrse,https://www.instagram.com/p/C9KwhYIRAYB/,5.26438188494492,,,[],
simrann_anand,truly truly outfitoftheday instagramers pose weather viral trending explore exploremore trend fashion fashionista ootd ootdfashion todayslook punjabi officelook beautyinfluencer fashiongram,#FashionGram,Jul 05,1449,29400,54,https://www.instagram.com/simrann_anand,https://www.instagram.com/p/C9CCq_RJPFT/,5.112244897959184,,,[],
arthurhamada,wanted like nigo,#UrbanFashion,Jul 07,1479,30000,13,https://www.instagram.com/arthurhamada,https://www.instagram.com/p/C9IJXoTuK1K/,4.973333333333334,,,[],
sofichileva,like photographs background dearfrom birches slavyansky vaib image completely lamodaru know promotional code,#FashionGoals,Jun 26,1032,21700,10,https://www.instagram.com/sofichileva,https://www.instagram.com/p/C8ry60rOrJs/,4.8018433179723505,,,[],
yeezyxjacobgreen,day fashion fashionstyle balenciaga balenciagasneakers yeezygap yeezy yeezyseason outfitinspiration outfitideas fashiondesigner fashiontrends kanyewest fashioninspo yeezygapbalenciaga fashiongram fashionphotography fashionmodel fashionstylist fashiongram fashionaddict fashionstatement fashionstatement fashionblogger styleinspo styleblogger styleoftheday stylefashion styleinfluencer streetstyle fashionstyle fashionart explorepage,#FashionInspo,Jul 04,618,14300,14,https://www.instagram.com/yeezyxjacobgreen,https://www.instagram.com/p/C9AbaewMTpW/,4.419580419580419,,,[],
michael_pixx_engelhardt,like dayou would support model like comments storage beautifulgirls canonphotography studioc loftshooting availblelightphotography portraitvision sogorgeous fashiongram blackbodysuit modelshooting highheels louboutinheels unpaid advertising marking branding,#FashionGram,Yesterday at 13:12,532,12300,6,https://www.instagram.com/michael_pixx_engelhardt,https://www.instagram.com/p/C9J1ppuMPxu/,4.373983739837398,,,[],
charliemoon.art,pink phenomena aifashion aifashiondesign aiart aiartwork fashiondesign aiartcommunity ai aifashioneditorial midjourney promptart pink creature bohemian bohostyle,#BohoStyle,Jun 25,596,14600,31,https://www.instagram.com/charliemoon.art,https://www.instagram.com/p/C8nBL1lICAk/,4.294520547945205,,,[],
ayeshaaahmd_,summer fashion mob wife aesthetic coffee cafe aesthetic shirt gen z fashion grey maroon retro fashion vogueayesha summerfashion greytshirt mobwifeaesthetic genzfashion,#genzfashion,Apr 16,507,14900,126,https://www.instagram.com/ayeshaaahmd_,https://www.instagram.com/p/C503ZU1It6g/,4.248322147651007,,,[],
Toshie Sasaki,slashs blues ball easystreetrecords seattle wa jul slash slash slashsbluesball slashsbluesband orgyofthedamned ootd serpentfest theteddyzigzag tashneal mmjerome johnnygriparic,#ootd,Yesterday at 17:04,2160,53400,47,https://www.instagram.com/tako217,https://www.instagram.com/p/C9LQOFIvBvE/,4.132958801498128,,,[],
luiyamamuro,flocon tee pattern included flocon sweater available via bio link luiyamamuro yarn dererumnaturacandide citronnade dererumnaturabrnice petit matin dererumnatura la version franaise de ce modle nest disponible que sur le site de rerum natura floconsweater flocontee luiyamamuro ruiyamamuro hope enjoy pattern many seasons happy tuesday handmadewardrobe getyourkniton onmyneedles knittingaddict knitstagram knitspiration egostrikk sustainablefashion wearyourknits knitknitknit knittingismyyoga handknit strik strikkeopskrift knit knittersofinstagram knitinspo knittingpattern tricotaddict tricot strikkedilla egostrik slowfashion,#SustainableFashion,Jul 02,609,15300,2,https://www.instagram.com/luiyamamuro,https://www.instagram.com/p/C865ouZJMDE/,3.9934640522875817,,,[],
_vnnssitavnn_,arde photoselfiemotivationfitfamfashiondiariesfaceworkouthealthylifefirgirlfitnessgirlfitnesmodelstrongbeastmodelmodelbodygoalsgirlswhokissgirlsfitbodysmilefitmenmenstylelovefollowniceamaizingmenosirreemplazable,#FashionDiaries,Yesterday at 17:08,510,14300,33,https://www.instagram.com/_vnnssitavnn_,https://www.instagram.com/p/C9KQpClivRj/,3.797202797202797,,,[],
_the_adhyapak_,men fashion fashionstyle fashionista love explore explorepage trend trendy style freakinthesheets genz genzfashion viral,#genzfashion,2024-07-09T10:16:22.028Z,1281,35800,78,https://www.instagram.com/_the_adhyapak_,https://www.instagram.com/p/C8Y-r57PFZM/,3.7960893854748603,,,[],
_perfectlyeccentric_,went support fagiano okayama stadium amazing hot hotthe stadium dyed sky blue uniform also different charm stadium filled people supporters hot together players whole venue excited good luck fagiano okayama ohk ohk announcer okayama newcomer announced watching sports fagianookayama uniform ootd ootd instalike instalike instagood lffl fff fashion soccer soccer,#fashion,Today at 16:44,320,9091,19,https://www.instagram.com/juri_sato_ohk,https://www.instagram.com/p/C9Myu_XSW6v/,3.728962710372896,,,[],
